JobID,JobTitle,Company,Location,Skill,ExperienceLevel,Salary_LPA,PostedDate,Year,Month
7335,Project Manager,Infosys,Noida,AWS,Senior,22.1,19-01-2022,2022,Jan
7336,Data Engineer,HCLTech,Delhi,SQL,Mid-Level,21.2,24-06-2021,2021,Jun
7337,Business Analyst,Deloitte,Noida,SQL,Mid-Level,9.2,20-06-2020,2020,Jun
7338,Data Analyst,Amazon,Kolkata,Spark,Fresher,23.1,21-06-2021,2021,Jun
7339,ML Engineer,Oracle,Delhi,Azure,Mid-Level,23.6,18-01-2023,2023,Jan
7340,Software Engineer,Infosys,Gurgaon,Machine Learning,Fresher,14.9,12-02-2022,2022,Feb
7341,ML Engineer,Amazon,Delhi,Excel,Mid-Level,6.1,16-03-2021,2021,Mar
7342,Business Analyst,Infosys,Noida,Power BI,Leadership,29.7,07-05-2020,2020,May
7343,Data Analyst,Infosys,Chennai,SQL,Mid-Level,18.9,22-07-2021,2021,Jul
7344,Business Analyst,Flipkart,Kolkata,R,Fresher,27.9,24-03-2021,2021,Mar
7345,Business Analyst,Infosys,Noida,Python,Senior,12.8,01-09-2020,2020,Sep
7346,Data Analyst,Zoho,Chennai,Power BI,Senior,25.1,12-10-2020,2020,Oct
7347,Data Scientist,Wipro,Chennai,Tableau,Senior,7.7,01-11-2022,2022,Nov
7348,DevOps Engineer,Wipro,Mumbai,Power BI,Fresher,28.3,13-03-2020,2020,Mar
7349,Business Analyst,Amazon,Bangalore,Tableau,Mid-Level,10.9,17-01-2020,2020,Jan
7350,Data Scientist,Oracle,Kolkata,Azure,Fresher,27.9,06-01-2020,2020,Jan
7351,Project Manager,Capgemini,Gurgaon,Power BI,Senior,27.9,10-08-2020,2020,Aug
7352,Data Scientist,Accenture,Gurgaon,R,Mid-Level,19.9,17-11-2021,2021,Nov
7353,Project Manager,Wipro,Chennai,Azure,Mid-Level,22.9,15-08-2022,2022,Aug
7354,Software Engineer,HCLTech,Bangalore,Azure,Mid-Level,14.8,16-01-2021,2021,Jan
7355,Data Scientist,Infosys,Bangalore,Tableau,Fresher,8.3,11-02-2020,2020,Feb
7356,Software Engineer,HCLTech,Mumbai,SQL,Senior,28.2,29-04-2020,2020,Apr
7357,Business Analyst,Deloitte,Delhi,Power BI,Mid-Level,21.4,03-11-2021,2021,Nov
7358,Business Analyst,IBM,Hyderabad,Tableau,Mid-Level,28.7,17-09-2021,2021,Sep
7359,Data Analyst,Zoho,Noida,Machine Learning,Mid-Level,10.5,28-09-2020,2020,Sep
7360,Data Engineer,Infosys,Chennai,Power BI,Mid-Level,4.1,20-09-2020,2020,Sep
7361,ML Engineer,Accenture,Hyderabad,Azure,Leadership,22.2,04-02-2023,2023,Feb
7362,Project Manager,Oracle,Mumbai,Power BI,Leadership,28.8,08-06-2021,2021,Jun
7363,Project Manager,Zoho,Pune,Azure,Fresher,14.6,23-03-2022,2022,Mar
7364,DevOps Engineer,Amazon,Pune,Power BI,Leadership,18.9,20-05-2020,2020,May
7365,Project Manager,Oracle,Delhi,AWS,Fresher,25.9,01-04-2020,2020,Apr
7366,Project Manager,Accenture,Delhi,Excel,Fresher,16.4,09-08-2021,2021,Aug
7367,Data Engineer,Zoho,Chennai,AWS,Fresher,28.7,07-08-2022,2022,Aug
7368,DevOps Engineer,Accenture,Pune,AWS,Mid-Level,16.9,03-12-2020,2020,Dec
7369,Software Engineer,TCS,Bangalore,Machine Learning,Fresher,15.7,06-03-2021,2021,Mar
7370,DevOps Engineer,Zoho,Pune,Python,Mid-Level,14.7,06-03-2021,2021,Mar
7371,Data Engineer,Zoho,Mumbai,AWS,Mid-Level,24.4,13-02-2023,2023,Feb
7372,Project Manager,IBM,Bangalore,R,Mid-Level,28.1,06-08-2021,2021,Aug
7373,DevOps Engineer,TCS,Mumbai,Power BI,Mid-Level,21.1,16-02-2021,2021,Feb
7374,Business Analyst,Deloitte,Mumbai,Machine Learning,Mid-Level,19,16-07-2020,2020,Jul
7375,ML Engineer,Amazon,Delhi,R,Mid-Level,11.9,20-07-2022,2022,Jul
7376,Data Engineer,Tech Mahindra,Chennai,Python,Mid-Level,24.1,01-04-2022,2022,Apr
7377,Data Engineer,Oracle,Ahmedabad,Excel,Fresher,18.3,20-08-2021,2021,Aug
7378,Data Scientist,Capgemini,Noida,Machine Learning,Mid-Level,19,10-03-2022,2022,Mar
7379,Data Engineer,Capgemini,Hyderabad,Tableau,Mid-Level,24.7,17-10-2022,2022,Oct
7380,Data Scientist,TCS,Ahmedabad,Azure,Mid-Level,29,17-02-2023,2023,Feb
7381,DevOps Engineer,IBM,Chennai,SQL,Mid-Level,20.3,30-04-2021,2021,Apr
7382,Software Engineer,Cognizant,Kolkata,AWS,Senior,4.6,27-04-2021,2021,Apr
7383,Business Analyst,Tech Mahindra,Delhi,Excel,Fresher,20.6,24-04-2021,2021,Apr
7384,Project Manager,TCS,Chennai,R,Leadership,18.9,13-07-2020,2020,Jul
7385,Software Engineer,Deloitte,Delhi,Python,Fresher,17.2,19-03-2020,2020,Mar
7386,Data Engineer,Zoho,Delhi,Machine Learning,Mid-Level,17.8,23-02-2021,2021,Feb
7387,ML Engineer,Wipro,Pune,R,Fresher,27.1,07-04-2022,2022,Apr
7388,ML Engineer,Oracle,Hyderabad,AWS,Mid-Level,12.7,21-09-2021,2021,Sep
7389,ML Engineer,Flipkart,Delhi,Python,Mid-Level,7.2,23-03-2021,2021,Mar
7390,Software Engineer,IBM,Gurgaon,Azure,Senior,22.4,25-12-2022,2022,Dec
7391,Data Scientist,Infosys,Ahmedabad,Excel,Senior,25.5,02-04-2022,2022,Apr
7392,Project Manager,HCLTech,Pune,Excel,Mid-Level,23.5,19-12-2021,2021,Dec
7393,Data Analyst,Wipro,Delhi,SQL,Mid-Level,7.5,20-09-2021,2021,Sep
7394,Data Engineer,IBM,Mumbai,Spark,Senior,25.5,21-02-2022,2022,Feb
7395,Data Analyst,Wipro,Bangalore,R,Leadership,17.7,07-04-2020,2020,Apr
7396,Software Engineer,Amazon,Ahmedabad,Machine Learning,Mid-Level,27.9,03-02-2021,2021,Feb
7397,ML Engineer,Accenture,Bangalore,Spark,Senior,16.8,07-04-2022,2022,Apr
7398,Data Scientist,IBM,Delhi,Excel,Fresher,11.3,11-10-2021,2021,Oct
7399,DevOps Engineer,Accenture,Mumbai,Azure,Mid-Level,28.4,29-05-2022,2022,May
7400,Business Analyst,Infosys,Hyderabad,R,Leadership,4,22-09-2022,2022,Sep
7401,Business Analyst,TCS,Noida,Tableau,Mid-Level,16.3,27-03-2020,2020,Mar
7402,Data Scientist,Deloitte,Kolkata,Power BI,Senior,8,17-12-2022,2022,Dec
7403,Project Manager,Zoho,Noida,Spark,Fresher,18.8,09-06-2020,2020,Jun
7404,ML Engineer,Infosys,Mumbai,Spark,Fresher,25.7,27-06-2022,2022,Jun
7405,ML Engineer,Amazon,Ahmedabad,Power BI,Mid-Level,27.7,17-07-2020,2020,Jul
7406,Data Engineer,Capgemini,Ahmedabad,Machine Learning,Mid-Level,14.2,11-10-2022,2022,Oct
7407,Data Engineer,Deloitte,Ahmedabad,Spark,Mid-Level,10,16-07-2020,2020,Jul
7408,Project Manager,Zoho,Chennai,AWS,Mid-Level,7.8,16-10-2022,2022,Oct
7409,Data Analyst,Amazon,Pune,Python,Mid-Level,17.1,09-12-2021,2021,Dec
7410,DevOps Engineer,Oracle,Noida,Tableau,Mid-Level,26.4,06-04-2022,2022,Apr
7411,Data Engineer,Deloitte,Hyderabad,Tableau,Mid-Level,20.1,23-03-2020,2020,Mar
7412,Project Manager,Wipro,Hyderabad,Python,Mid-Level,24.9,25-02-2022,2022,Feb
7413,Business Analyst,Capgemini,Kolkata,Machine Learning,Mid-Level,22.2,02-04-2022,2022,Apr
7414,Data Scientist,TCS,Noida,Spark,Mid-Level,25,02-01-2021,2021,Jan
7415,ML Engineer,Deloitte,Chennai,Power BI,Fresher,13.7,07-12-2020,2020,Dec
7416,ML Engineer,Capgemini,Noida,Machine Learning,Mid-Level,5.3,03-12-2022,2022,Dec
7417,DevOps Engineer,HCLTech,Hyderabad,R,Fresher,7.5,26-01-2022,2022,Jan
7418,Project Manager,HCLTech,Pune,Spark,Mid-Level,13.3,26-08-2020,2020,Aug
7419,Data Analyst,Deloitte,Gurgaon,SQL,Fresher,20.7,14-01-2023,2023,Jan
7420,Project Manager,Accenture,Hyderabad,AWS,Mid-Level,29.3,21-09-2021,2021,Sep
7421,ML Engineer,Infosys,Bangalore,Tableau,Fresher,28.1,02-06-2021,2021,Jun
7422,Business Analyst,Flipkart,Pune,SQL,Mid-Level,13.7,29-11-2020,2020,Nov
7423,Data Scientist,Accenture,Mumbai,Tableau,Senior,19.2,01-12-2022,2022,Dec
7424,Data Analyst,IBM,Delhi,Azure,Mid-Level,14.9,30-03-2021,2021,Mar
7425,Business Analyst,Infosys,Gurgaon,Python,Leadership,6.8,10-02-2022,2022,Feb
7426,Data Analyst,Cognizant,Gurgaon,SQL,Mid-Level,16.7,23-10-2021,2021,Oct
7427,ML Engineer,Amazon,Mumbai,AWS,Fresher,18.1,24-05-2021,2021,May
7428,Data Engineer,Flipkart,Noida,Machine Learning,Fresher,11,19-04-2021,2021,Apr
7429,Data Engineer,Tech Mahindra,Mumbai,R,Senior,28.1,25-09-2022,2022,Sep
7430,Project Manager,Zoho,Gurgaon,AWS,Mid-Level,29.1,28-03-2020,2020,Mar
7431,DevOps Engineer,Oracle,Hyderabad,Machine Learning,Mid-Level,10.4,04-01-2020,2020,Jan
7432,Business Analyst,Zoho,Pune,Azure,Mid-Level,25.6,26-08-2020,2020,Aug
7433,ML Engineer,Deloitte,Ahmedabad,SQL,Leadership,23.7,03-01-2023,2023,Jan
7434,Data Scientist,Tech Mahindra,Hyderabad,Azure,Fresher,28.8,10-09-2020,2020,Sep
7435,ML Engineer,Deloitte,Ahmedabad,Tableau,Fresher,5.2,04-05-2022,2022,May
7436,Project Manager,Deloitte,Hyderabad,Machine Learning,Mid-Level,24.8,03-08-2021,2021,Aug
7437,Data Engineer,Flipkart,Hyderabad,AWS,Senior,20.6,29-01-2022,2022,Jan
7438,Data Engineer,Zoho,Hyderabad,AWS,Leadership,14.3,16-12-2022,2022,Dec
7439,Business Analyst,Accenture,Noida,Excel,Senior,24.4,10-12-2021,2021,Dec
7440,Project Manager,TCS,Gurgaon,AWS,Mid-Level,15.4,05-10-2020,2020,Oct
7441,Data Scientist,Infosys,Chennai,Tableau,Senior,13.8,07-04-2021,2021,Apr
7442,Project Manager,Flipkart,Delhi,Power BI,Senior,24.1,22-04-2022,2022,Apr
7443,Software Engineer,Deloitte,Gurgaon,Power BI,Senior,17.2,05-03-2021,2021,Mar
7444,Business Analyst,Deloitte,Mumbai,Azure,Mid-Level,12.9,09-11-2020,2020,Nov
7445,Data Analyst,Deloitte,Kolkata,R,Senior,6.4,24-12-2020,2020,Dec
7446,Data Scientist,Tech Mahindra,Chennai,SQL,Fresher,16.4,23-05-2022,2022,May
7447,ML Engineer,Amazon,Kolkata,Machine Learning,Fresher,24.7,28-06-2021,2021,Jun
7448,DevOps Engineer,Infosys,Mumbai,Tableau,Fresher,10.8,31-07-2022,2022,Jul
7449,Data Scientist,Zoho,Gurgaon,R,Fresher,13.9,09-11-2020,2020,Nov
7450,Business Analyst,Oracle,Pune,Azure,Fresher,7.7,23-12-2021,2021,Dec
7451,DevOps Engineer,Capgemini,Noida,Machine Learning,Fresher,22.6,05-04-2022,2022,Apr
7452,Data Analyst,HCLTech,Mumbai,Python,Mid-Level,21.7,12-09-2021,2021,Sep
7453,Business Analyst,Flipkart,Noida,Spark,Fresher,22.2,10-07-2021,2021,Jul
7454,Data Analyst,IBM,Noida,Power BI,Senior,13.7,26-05-2022,2022,May
7455,ML Engineer,Tech Mahindra,Delhi,Tableau,Fresher,17,27-05-2022,2022,May
7456,Data Scientist,Tech Mahindra,Mumbai,R,Mid-Level,23.3,14-08-2020,2020,Aug
7457,Data Analyst,Infosys,Chennai,Machine Learning,Mid-Level,24.3,13-06-2020,2020,Jun
7458,Project Manager,HCLTech,Kolkata,Tableau,Fresher,16,27-03-2021,2021,Mar
7459,Data Scientist,IBM,Hyderabad,Azure,Senior,21.2,23-04-2021,2021,Apr
7460,Project Manager,TCS,Hyderabad,Python,Mid-Level,5.2,05-12-2020,2020,Dec
7461,Data Analyst,HCLTech,Chennai,Excel,Mid-Level,23.7,16-11-2022,2022,Nov
7462,Data Analyst,Deloitte,Mumbai,Power BI,Mid-Level,25.9,29-07-2022,2022,Jul
7463,Software Engineer,Zoho,Hyderabad,Spark,Leadership,26.4,04-02-2023,2023,Feb
7464,Data Scientist,Deloitte,Noida,SQL,Senior,28.6,10-10-2020,2020,Oct
7465,Data Engineer,Flipkart,Chennai,SQL,Senior,25.6,02-04-2020,2020,Apr
7466,Business Analyst,Deloitte,Pune,Excel,Leadership,8.5,12-02-2020,2020,Feb
7467,Project Manager,Infosys,Kolkata,Machine Learning,Senior,17.5,30-12-2022,2022,Dec
7468,Data Analyst,TCS,Kolkata,R,Senior,11.5,21-11-2022,2022,Nov
7469,Project Manager,Capgemini,Pune,SQL,Mid-Level,11.7,26-06-2021,2021,Jun
7470,Software Engineer,Amazon,Delhi,Excel,Senior,29.5,15-07-2022,2022,Jul
7471,Data Engineer,Oracle,Mumbai,Spark,Senior,9.1,07-09-2021,2021,Sep
7472,Software Engineer,Infosys,Delhi,Excel,Senior,11.7,13-06-2020,2020,Jun
7473,Data Scientist,TCS,Ahmedabad,Azure,Mid-Level,5.7,01-04-2022,2022,Apr
7474,Data Analyst,Flipkart,Chennai,Python,Leadership,26.8,29-01-2023,2023,Jan
7475,Software Engineer,Amazon,Delhi,Azure,Mid-Level,11.9,13-03-2020,2020,Mar
7476,Data Scientist,Wipro,Chennai,SQL,Leadership,25.8,05-08-2022,2022,Aug
7477,Project Manager,Accenture,Bangalore,SQL,Fresher,19.3,16-03-2020,2020,Mar
7478,ML Engineer,Amazon,Mumbai,Power BI,Senior,16.6,14-04-2020,2020,Apr
7479,Business Analyst,Wipro,Noida,AWS,Senior,25.5,11-03-2022,2022,Mar
7480,DevOps Engineer,TCS,Pune,AWS,Mid-Level,4.6,23-12-2022,2022,Dec
7481,DevOps Engineer,Flipkart,Mumbai,AWS,Mid-Level,10.7,28-01-2020,2020,Jan
7482,Business Analyst,Infosys,Ahmedabad,Power BI,Fresher,5.4,01-04-2021,2021,Apr
7483,Data Scientist,Amazon,Mumbai,Python,Mid-Level,19.2,30-03-2022,2022,Mar
7484,Data Scientist,Deloitte,Ahmedabad,Spark,Fresher,17.7,03-02-2023,2023,Feb
7485,Data Scientist,Flipkart,Kolkata,Spark,Senior,26.2,13-11-2022,2022,Nov
7486,Data Engineer,Zoho,Noida,Azure,Mid-Level,29.3,13-12-2021,2021,Dec
7487,Data Engineer,Tech Mahindra,Gurgaon,SQL,Mid-Level,13.9,25-07-2021,2021,Jul
7488,Data Engineer,Amazon,Kolkata,R,Mid-Level,5.1,12-07-2021,2021,Jul
7489,Data Scientist,Cognizant,Chennai,SQL,Fresher,12.6,24-01-2021,2021,Jan
7490,Data Analyst,Accenture,Noida,SQL,Mid-Level,23.6,30-07-2021,2021,Jul
7491,Business Analyst,Tech Mahindra,Mumbai,AWS,Senior,12.1,02-11-2020,2020,Nov
7492,Business Analyst,Cognizant,Gurgaon,Tableau,Fresher,12,13-02-2020,2020,Feb
7493,Data Scientist,Infosys,Ahmedabad,R,Senior,21.6,20-11-2022,2022,Nov
7494,Data Scientist,HCLTech,Ahmedabad,R,Mid-Level,7,23-02-2020,2020,Feb
7495,Data Analyst,Infosys,Gurgaon,AWS,Mid-Level,26.8,17-09-2022,2022,Sep
7496,Data Analyst,Zoho,Delhi,Machine Learning,Fresher,19.1,25-06-2020,2020,Jun
7497,Data Scientist,Tech Mahindra,Kolkata,Power BI,Fresher,20.5,09-06-2022,2022,Jun
7498,Business Analyst,Flipkart,Chennai,R,Mid-Level,11.7,27-09-2022,2022,Sep
7499,Data Analyst,HCLTech,Delhi,SQL,Fresher,15.5,16-02-2020,2020,Feb
7500,Software Engineer,Capgemini,Kolkata,Azure,Fresher,25.8,21-09-2022,2022,Sep
7501,Project Manager,Oracle,Delhi,SQL,Senior,24.8,09-05-2021,2021,May
7502,Data Analyst,Zoho,Chennai,Python,Mid-Level,5.4,14-10-2021,2021,Oct
7503,Business Analyst,IBM,Kolkata,Spark,Fresher,29.5,11-12-2020,2020,Dec
7504,Data Analyst,HCLTech,Bangalore,Power BI,Leadership,20.9,01-06-2020,2020,Jun
7505,Software Engineer,Amazon,Gurgaon,Azure,Mid-Level,16.7,09-01-2020,2020,Jan
7506,Business Analyst,Deloitte,Noida,R,Fresher,27.8,16-09-2021,2021,Sep
7507,DevOps Engineer,IBM,Noida,Machine Learning,Fresher,14.8,08-07-2022,2022,Jul
7508,Business Analyst,Oracle,Noida,Power BI,Mid-Level,20.6,05-02-2020,2020,Feb
7509,Data Analyst,Zoho,Noida,Spark,Senior,17.8,23-11-2021,2021,Nov
7510,DevOps Engineer,Oracle,Hyderabad,SQL,Fresher,25,06-09-2020,2020,Sep
7511,Project Manager,HCLTech,Pune,Excel,Mid-Level,19.6,01-07-2021,2021,Jul
7512,DevOps Engineer,IBM,Delhi,AWS,Leadership,11.7,01-08-2020,2020,Aug
7513,ML Engineer,Tech Mahindra,Pune,Spark,Mid-Level,12.3,08-04-2020,2020,Apr
7514,DevOps Engineer,IBM,Pune,Spark,Fresher,17.7,17-08-2022,2022,Aug
7515,Software Engineer,Infosys,Delhi,Azure,Mid-Level,13.8,10-10-2020,2020,Oct
7516,Data Scientist,Infosys,Ahmedabad,Tableau,Senior,19.7,25-09-2020,2020,Sep
7517,Data Scientist,Flipkart,Delhi,R,Mid-Level,14,27-02-2022,2022,Feb
7518,Data Engineer,Flipkart,Mumbai,Spark,Fresher,10.4,17-04-2020,2020,Apr
7519,DevOps Engineer,Wipro,Bangalore,Machine Learning,Mid-Level,26.1,04-08-2022,2022,Aug
7520,ML Engineer,Wipro,Chennai,Azure,Senior,26.1,10-01-2023,2023,Jan
7521,Project Manager,Amazon,Kolkata,SQL,Fresher,20.6,14-03-2021,2021,Mar
7522,DevOps Engineer,Wipro,Bangalore,Azure,Senior,8.5,16-03-2020,2020,Mar
7523,ML Engineer,Wipro,Mumbai,Tableau,Mid-Level,24.4,12-02-2022,2022,Feb
7524,Project Manager,Infosys,Delhi,AWS,Fresher,7.6,23-01-2021,2021,Jan
7525,Data Analyst,Cognizant,Bangalore,Machine Learning,Fresher,6.8,25-08-2021,2021,Aug
7526,Data Scientist,Tech Mahindra,Kolkata,SQL,Mid-Level,29,01-06-2022,2022,Jun
7527,DevOps Engineer,Tech Mahindra,Delhi,SQL,Senior,21.3,05-07-2020,2020,Jul
7528,Project Manager,Oracle,Delhi,Excel,Mid-Level,8.6,11-03-2022,2022,Mar
7529,Project Manager,Accenture,Kolkata,Power BI,Mid-Level,14.4,07-07-2021,2021,Jul
7530,Data Analyst,Deloitte,Pune,SQL,Senior,4.3,01-07-2022,2022,Jul
7531,Software Engineer,Tech Mahindra,Ahmedabad,Machine Learning,Mid-Level,7.1,26-12-2022,2022,Dec
7532,ML Engineer,Deloitte,Chennai,Spark,Mid-Level,13.2,20-10-2022,2022,Oct
7533,Business Analyst,Capgemini,Ahmedabad,Power BI,Mid-Level,25,09-09-2022,2022,Sep
7534,ML Engineer,Deloitte,Kolkata,SQL,Mid-Level,22.3,12-02-2020,2020,Feb
7535,ML Engineer,TCS,Pune,SQL,Mid-Level,28.2,16-07-2022,2022,Jul
7536,Data Engineer,Zoho,Hyderabad,SQL,Mid-Level,29.1,05-09-2022,2022,Sep
7537,Software Engineer,HCLTech,Hyderabad,Machine Learning,Mid-Level,20,31-08-2022,2022,Aug
7538,Software Engineer,Accenture,Delhi,Excel,Mid-Level,8.7,19-04-2020,2020,Apr
7539,Software Engineer,HCLTech,Hyderabad,SQL,Senior,5.3,04-06-2021,2021,Jun
7540,Software Engineer,TCS,Ahmedabad,AWS,Mid-Level,12.7,25-05-2020,2020,May
7541,Software Engineer,IBM,Noida,Excel,Mid-Level,23.9,16-09-2021,2021,Sep
7542,Software Engineer,Oracle,Ahmedabad,SQL,Fresher,13.7,11-01-2021,2021,Jan
7543,Business Analyst,Tech Mahindra,Mumbai,Azure,Fresher,6.4,21-08-2022,2022,Aug
7544,Business Analyst,Zoho,Ahmedabad,R,Mid-Level,28,29-01-2021,2021,Jan
7545,Software Engineer,TCS,Hyderabad,AWS,Mid-Level,14.6,12-06-2021,2021,Jun
7546,Data Scientist,Zoho,Ahmedabad,Azure,Fresher,4.7,15-11-2022,2022,Nov
7547,ML Engineer,Flipkart,Ahmedabad,Python,Mid-Level,5.2,27-01-2022,2022,Jan
7548,Project Manager,Amazon,Gurgaon,Power BI,Mid-Level,26.1,10-10-2022,2022,Oct
7549,Data Scientist,Capgemini,Hyderabad,Python,Senior,28.1,10-06-2022,2022,Jun
7550,Software Engineer,Capgemini,Delhi,AWS,Leadership,12.9,07-01-2022,2022,Jan
7551,Business Analyst,Tech Mahindra,Delhi,Power BI,Mid-Level,10.7,14-07-2022,2022,Jul
7552,Business Analyst,Amazon,Noida,AWS,Senior,14.9,17-01-2023,2023,Jan
7553,Business Analyst,HCLTech,Gurgaon,Python,Fresher,7.9,01-07-2021,2021,Jul
7554,Software Engineer,Wipro,Mumbai,Excel,Mid-Level,24.5,11-09-2022,2022,Sep
7555,ML Engineer,TCS,Chennai,Python,Leadership,4.9,08-01-2023,2023,Jan
7556,Software Engineer,Deloitte,Mumbai,Tableau,Mid-Level,16.1,12-07-2022,2022,Jul
7557,DevOps Engineer,Oracle,Mumbai,Python,Mid-Level,9.6,27-05-2020,2020,May
7558,Software Engineer,IBM,Noida,Tableau,Senior,27.6,06-04-2020,2020,Apr
7559,Data Analyst,Wipro,Chennai,Machine Learning,Mid-Level,17.3,07-09-2020,2020,Sep
7560,Data Scientist,Oracle,Hyderabad,Tableau,Senior,4.8,03-05-2020,2020,May
7561,Data Analyst,Accenture,Ahmedabad,Tableau,Fresher,11.7,09-12-2020,2020,Dec
7562,Project Manager,Oracle,Kolkata,Tableau,Leadership,5.5,23-10-2020,2020,Oct
7563,Data Analyst,HCLTech,Bangalore,Machine Learning,Fresher,16.6,30-10-2021,2021,Oct
7564,Software Engineer,Zoho,Noida,R,Mid-Level,25,28-05-2021,2021,May
7565,DevOps Engineer,Oracle,Gurgaon,Excel,Leadership,26.9,01-11-2022,2022,Nov
7566,Software Engineer,Infosys,Pune,Machine Learning,Fresher,22,14-07-2022,2022,Jul
7567,Business Analyst,Wipro,Pune,Azure,Mid-Level,26.2,01-10-2020,2020,Oct
7568,ML Engineer,Oracle,Chennai,AWS,Leadership,10.7,01-08-2020,2020,Aug
7569,Business Analyst,Accenture,Hyderabad,Tableau,Senior,10.9,16-12-2021,2021,Dec
7570,ML Engineer,Wipro,Pune,Tableau,Fresher,22.1,23-05-2022,2022,May
7571,Data Engineer,HCLTech,Chennai,SQL,Fresher,9,15-07-2022,2022,Jul
7572,Data Engineer,HCLTech,Noida,Azure,Fresher,29.5,01-05-2022,2022,May
7573,Business Analyst,TCS,Bangalore,AWS,Mid-Level,23,25-11-2020,2020,Nov
7574,Software Engineer,Zoho,Pune,Power BI,Mid-Level,14.8,20-11-2022,2022,Nov
7575,DevOps Engineer,TCS,Pune,Spark,Mid-Level,8.1,11-08-2022,2022,Aug
7576,ML Engineer,Amazon,Hyderabad,Excel,Fresher,25.5,20-02-2020,2020,Feb
7577,Project Manager,Tech Mahindra,Pune,Machine Learning,Senior,9.2,16-05-2021,2021,May
7578,Data Analyst,Deloitte,Hyderabad,Spark,Senior,13.4,14-08-2021,2021,Aug
7579,Data Scientist,Infosys,Pune,Spark,Leadership,11.4,16-08-2022,2022,Aug
7580,ML Engineer,Oracle,Delhi,Machine Learning,Leadership,10.9,09-03-2020,2020,Mar
7581,Project Manager,Oracle,Kolkata,Azure,Senior,8.7,17-09-2022,2022,Sep
7582,Data Engineer,IBM,Ahmedabad,Machine Learning,Leadership,7.2,10-09-2020,2020,Sep
7583,Data Engineer,HCLTech,Pune,Power BI,Mid-Level,13.2,25-01-2021,2021,Jan
7584,Data Analyst,Cognizant,Delhi,Machine Learning,Mid-Level,26.6,20-05-2021,2021,May
7585,Data Engineer,Tech Mahindra,Gurgaon,Power BI,Mid-Level,17.9,26-02-2022,2022,Feb
7586,ML Engineer,Infosys,Mumbai,AWS,Mid-Level,19.9,03-02-2020,2020,Feb
7587,Data Scientist,Oracle,Ahmedabad,Excel,Mid-Level,8.5,26-07-2022,2022,Jul
7588,Data Scientist,Amazon,Noida,Excel,Leadership,26.6,22-11-2022,2022,Nov
7589,Software Engineer,HCLTech,Gurgaon,Machine Learning,Mid-Level,27,07-12-2020,2020,Dec
7590,Data Analyst,HCLTech,Gurgaon,Tableau,Mid-Level,15.5,03-03-2021,2021,Mar
7591,Data Scientist,IBM,Chennai,Tableau,Mid-Level,28,22-05-2020,2020,May
7592,Software Engineer,Zoho,Ahmedabad,Tableau,Mid-Level,11.3,13-02-2021,2021,Feb
7593,Project Manager,Infosys,Pune,Excel,Fresher,20.5,25-11-2021,2021,Nov
7594,Data Scientist,Deloitte,Bangalore,Spark,Mid-Level,25,18-11-2021,2021,Nov
7595,DevOps Engineer,Cognizant,Noida,AWS,Mid-Level,27.5,01-10-2022,2022,Oct
7596,Data Analyst,IBM,Bangalore,Tableau,Mid-Level,7.6,12-03-2022,2022,Mar
7597,ML Engineer,Cognizant,Hyderabad,Excel,Mid-Level,23.5,25-01-2021,2021,Jan
7598,Project Manager,Flipkart,Chennai,R,Mid-Level,4.2,04-01-2020,2020,Jan
7599,Data Engineer,TCS,Gurgaon,Spark,Leadership,25,13-02-2020,2020,Feb
7600,ML Engineer,Infosys,Kolkata,Excel,Fresher,4.4,30-03-2020,2020,Mar
7601,Project Manager,Amazon,Chennai,R,Senior,15.5,04-07-2020,2020,Jul
7602,Data Engineer,Oracle,Noida,Tableau,Fresher,6.2,08-11-2020,2020,Nov
7603,Data Scientist,Flipkart,Hyderabad,AWS,Senior,5.2,02-02-2021,2021,Feb
7604,Project Manager,Cognizant,Gurgaon,Azure,Senior,23.2,28-01-2022,2022,Jan
7605,Business Analyst,Wipro,Delhi,AWS,Mid-Level,6.6,10-02-2022,2022,Feb
7606,DevOps Engineer,Flipkart,Ahmedabad,Azure,Fresher,29.1,02-05-2021,2021,May
7607,Data Analyst,TCS,Hyderabad,SQL,Mid-Level,6.6,08-03-2022,2022,Mar
7608,DevOps Engineer,Tech Mahindra,Mumbai,SQL,Fresher,21.9,26-01-2021,2021,Jan
7609,Data Analyst,Wipro,Hyderabad,Excel,Mid-Level,15.4,19-12-2021,2021,Dec
7610,Business Analyst,Accenture,Hyderabad,Azure,Leadership,23.4,20-06-2020,2020,Jun
7611,ML Engineer,TCS,Chennai,Power BI,Fresher,29.7,24-01-2023,2023,Jan
7612,Project Manager,Wipro,Hyderabad,AWS,Fresher,16.4,04-07-2020,2020,Jul
7613,Business Analyst,Cognizant,Mumbai,Azure,Mid-Level,13.2,27-04-2020,2020,Apr
7614,Data Scientist,Capgemini,Hyderabad,Python,Senior,4.9,12-01-2021,2021,Jan
7615,Data Engineer,HCLTech,Chennai,Python,Mid-Level,25.3,31-03-2020,2020,Mar
7616,Business Analyst,Flipkart,Kolkata,Python,Leadership,24.5,14-02-2022,2022,Feb
7617,Data Analyst,Zoho,Delhi,Azure,Mid-Level,13.9,25-03-2022,2022,Mar
7618,DevOps Engineer,Flipkart,Bangalore,Python,Fresher,13.8,06-07-2022,2022,Jul
7619,DevOps Engineer,TCS,Chennai,R,Fresher,13.9,01-05-2020,2020,May
